game_id,play_id,desc,penalty_accepted,decision_team,down,ydstogo,yardline_100,decline_down,decline_ydstogo,decline_yardline_100,decline_pred,accept_down,accept_ydstogo,accept_yardline_100,accept_pred,correct_call,diff
2022_16_DET_CAR,1503,"(2:18) 14-S.Darnold pass incomplete short right to 80-I.Thomas. PENALTY on DET-39-J.Jacobs, Defensive Holding, 5 yards, enforced at DET 9 - No Play.",TRUE,Offense,2,9,9,3,9,9,0.30555826265692665,2,4,4,0.72302634481597,TRUE,0.4174680821590433
2022_06_WAS_CHI,125,"(13:09) 32-D.Montgomery left end to CHI 44 for 3 yards (95-C.Toohill; 52-J.Davis). PENALTY on WAS-93-J.Allen, Defensive Holding, 5 yards, enforced at CHI 44.",TRUE,Offense,2,9,59,3,6,56,0.42931607015590295,2,4,54,0.7319579004436716,TRUE,0.30264183028776864
2022_18_HOU_IND,2435,"(7:45) (Shotgun) 4-S.Ehlinger scrambles right end to HOU 22 for 8 yards (58-C.Kirksey). PENALTY on HOU-48-C.Harris, Defensive Holding, 5 yards, enforced at HOU 22.",TRUE,Offense,2,10,30,3,2,22,0.5850043288866459,2,5,25,0.6929163008779713,TRUE,0.1079119719913254
2022_12_DEN_CAR,3238,"(6:19) (Shotgun) 3-R.Wilson sacked at CAR 42 for -7 yards (49-F.Luvu). PENALTY on CAR-8-J.Horn, Defensive Holding, 5 yards, enforced at CAR 35 - No Play.",TRUE,Offense,2,10,35,3,10,35,0.27643860972896006,2,5,30,0.6938741762531185,TRUE,0.4174355665241585
2022_03_DET_MIN,3975,"(2:28) 16-J.Goff pass incomplete short middle. PENALTY on MIN-24-C.Bynum, Defensive Holding, 5 yards, enforced at MIN 47 - No Play.",TRUE,Offense,2,10,47,3,10,47,0.27860672199028336,2,5,42,0.6961662454214553,TRUE,0.417559523431172
2022_07_NYJ_DEN,838,"(5:04) 25-M.Gordon left tackle to NYJ 49 for 5 yards (97-N.Shepherd, 56-Qu.Williams). PENALTY on NYJ-94-S.Thomas, Defensive Holding, 5 yards, enforced at NYJ 49.",TRUE,Offense,2,10,54,3,5,49,0.4684688674282101,2,5,49,0.6974988093439074,TRUE,0.2290299419156973
2022_08_BAL_TB,440,"(7:43) 12-T.Brady pass incomplete short left to 13-M.Evans. PENALTY on BAL-24-M.Peters, Defensive Holding, 5 yards, enforced at BAL 10 - No Play.",TRUE,Offense,2,10,10,3,10,10,0.27195535342872623,2,5,5,0.6890681876390115,TRUE,0.4171128342102852
2022_16_NYG_MIN,2735,"(3:05) (Shotgun) 4-D.Cook right guard to MIN 47 for 2 yards (55-J.Ward, 20-J.Love). PENALTY on NYG-99-L.Williams, Defensive Holding, 5 yards, enforced at MIN 47.",TRUE,Offense,2,10,55,3,8,53,0.35054123164242057,2,5,50,0.6976889052508515,TRUE,0.3471476736084309
2022_05_CIN_BAL,3353,"(8:12) (Shotgun) 9-J.Burrow pass incomplete deep left to 1-J.Chase. PENALTY on BAL-22-Da.Williams, Defensive Holding, 5 yards, enforced at CIN 42 - No Play.",TRUE,Offense,2,10,58,3,10,58,0.2806033006845158,2,5,53,0.6982587865158683,TRUE,0.4176554858313525
2022_16_WAS_SF,822,"(1:31) (Shotgun) 4-T.Heinicke sacked at WAS 27 for -11 yards (75-J.Willis). PENALTY on SF-7-C.Ward, Defensive Holding, 5 yards, enforced at WAS 38 - No Play.",TRUE,Offense,2,10,62,3,10,62,0.2813314892172344,2,5,57,0.6990176782829087,TRUE,0.41768618906567434
2022_07_IND_TEN,1371,"(5:06) 17-R.Tannehill pass incomplete short right. PENALTY on IND-31-B.Facyson, Defensive Holding, 5 yards, enforced at TEN 38 - No Play.",TRUE,Offense,2,10,62,3,10,62,0.2813314892172344,2,5,57,0.6990176782829087,TRUE,0.41768618906567434
2022_06_JAX_IND,1083,"(13:16) (Shotgun) 16-T.Lawrence sacked at JAX 25 for 0 yards (90-G.Stewart). PENALTY on IND-26-R.McLeod, Defensive Holding, 5 yards, enforced at JAX 25 - No Play.",TRUE,Offense,2,10,75,3,10,75,0.2837060252554078,2,5,70,0.7014765492242652,TRUE,0.4177705239688574
2022_12_BAL_JAX,2423,"(5:40) (Shotgun) 8-L.Jackson right end to BAL 19 for no gain (29-Te.Campbell; 48-C.Muma). PENALTY on JAX-94-F.Fatukasi, Defensive Holding, 5 yards, enforced at BAL 19 - No Play.",TRUE,Offense,2,10,81,3,10,81,0.28480603806920435,2,5,76,0.7026075124822329,TRUE,0.4178014744130285
2022_12_NO_SF,1073,"(11:23) (Shotgun) 10-J.Garoppolo pass incomplete deep right to 11-B.Aiyuk (29-P.Adebo) [97-M.Roach]. Penalty on SF-69-M.McGlinchey, Offensive Holding, declined.",FALSE,Defense,2,12,85,3,12,85,0.22331413635796446,2,5,78,0.7029839506316371,TRUE,0.4796698142736726
2022_07_NO_ARI,2975,"(14:45) (Shotgun) 1-K.Murray sacked at ARI 10 for 0 yards (91-K.Street). PENALTY on NO-19-C.Harris, Defensive Holding, 5 yards, enforced at ARI 10 - No Play.",TRUE,Offense,2,10,90,3,10,90,0.28646086005339066,2,5,85,0.704299313999114,TRUE,0.4178384539457234
2022_15_NYG_WAS,127,"(13:21) (Shotgun) 4-T.Heinicke pass short right to 87-J.Bates to NYG 46 for 5 yards (20-J.Love). PENALTY on NYG-30-D.Holmes, Defensive Holding, 5 yards, enforced at WAS 49 - No Play.",TRUE,Offense,2,11,51,3,11,51,0.24741691203527386,2,6,46,0.6610673857477883,TRUE,0.4136504737125145
2022_02_TEN_BUF,2170,"(12:26) (Shotgun) 17-J.Allen pass incomplete short middle to 14-S.Diggs [96-D.Autry]. Penalty on BUF-79-S.Brown, Offensive Holding, declined.",FALSE,Defense,2,14,84,3,14,84,0.17126715566720002,2,6,76,0.6670977928963615,TRUE,0.4958306372291615
2022_14_CLE_CIN,3942,"(4:36) (Shotgun) 1-J.Chase left end pushed ob at CIN 21 for 6 yards (43-J.Johnson). Penalty on CIN-16-T.Irwin, Offensive Holding, declined.",FALSE,Defense,2,13,85,3,7,79,0.39446683139813965,2,6,78,0.6674979078746499,TRUE,0.27303107647651026
2022_04_JAX_PHI,1060,"(12:45) (Shotgun) 1-J.Hurts pass incomplete short right to 3-Z.Pascal. PENALTY on JAX-26-S.Griffin, Defensive Holding, 5 yards, enforced at PHI 41 - No Play.",TRUE,Offense,2,12,59,3,12,59,0.2192768594588862,2,7,54,0.6249484296499087,TRUE,0.4056715701910225
2022_01_SF_CHI,3470,"(8:22) (Shotgun) 24-K.Herbert left guard to SF 7 for 5 yards (97-N.Bosa). PENALTY on SF-99-J.Kinlaw, Defensive Holding, 4 yards, enforced at SF 7.",TRUE,Offense,2,11,12,3,6,7,0.4185334395583952,2,7,8,0.6151835883043968,TRUE,0.19665014874600156
2022_17_JAX_HOU,2022,"(14:24) (Shotgun) 16-T.Lawrence pass incomplete short left to 11-M.Jones. PENALTY on HOU-25-D.King, Defensive Holding, 5 yards, enforced at JAX 22 - No Play.",TRUE,Offense,2,13,78,3,13,78,0.19506603692979557,2,8,73,0.589783141978276,TRUE,0.3947171050484804
2022_11_NYJ_NE,2552,"(4:03) 32-Mi.Carter left end to NYJ 5 for no gain (58-A.Jennings). Penalty on NYJ-67-D.Feeney, Offensive Holding, declined.",FALSE,Defense,2,10,95,3,10,95,0.2873826881135059,2,8,93,0.5941362703714939,TRUE,0.30675358225798793
2022_17_SF_LV,1412,"(3:51) 44-K.Juszczyk up the middle to SF 10 for 5 yards (25-T.Moehrig). PENALTY on SF-71-T.Williams, Offensive Holding, 2 yards, enforced at SF 5 - No Play.",TRUE,Defense,2,7,95,3,7,95,0.3979158989826263,2,9,97,0.5547885999190991,FALSE,0.15687270093647282
2022_12_LV_SEA,3432,"(7:10) (Shotgun) 7-G.Smith pass incomplete deep left to 16-T.Lockett. PENALTY on LV-26-R.Ya-Sin, Defensive Holding, 5 yards, enforced at LV 32 - No Play.",TRUE,Offense,3,6,32,4,6,32,0.21960382977722062,3,1,27,0.6253957485838639,TRUE,0.40579191880664334
2022_06_ARI_SEA,2471,"(6:39) (Shotgun) 7-G.Smith pass incomplete short left to 14-D.Metcalf (33-A.Hamilton) [3-B.Baker]. PENALTY on ARI-97-C.Thomas, Defensive Holding, 5 yards, enforced at ARI 37 - No Play.",TRUE,Offense,3,6,37,4,6,37,0.22037696033396084,3,1,32,0.626450696743747,TRUE,0.40607373640978617
2022_01_NYG_TEN,1132,"(9:26) (Shotgun) 17-R.Tannehill pass short right to 40-D.Hilliard to NYG 37 for 1 yard (22-A.Jackson). PENALTY on NYG-30-D.Holmes, Defensive Holding, 5 yards, enforced at NYG 38 - No Play.",TRUE,Offense,3,6,38,4,6,38,0.22053182052419407,3,1,33,0.6266615424856786,TRUE,0.40612972196148456
2022_01_NO_ATL,3854,"(1:59) (Shotgun) 1-M.Mariota pass incomplete deep left to 17-O.Zaccheaus. PENALTY on NO-23-M.Lattimore, Defensive Holding, 5 yards, enforced at ATL 44 - No Play.",TRUE,Offense,3,6,56,4,6,56,0.2233326407902202,3,1,51,0.6304484698244389,TRUE,0.4071158290342187
2022_11_CIN_PIT,1431,"(5:47) (Shotgun) 8-K.Pickett pass incomplete short left to 88-P.Freiermuth. PENALTY on CIN-33-T.Flowers, Defensive Holding, 5 yards, enforced at PIT 39 - No Play.",TRUE,Offense,3,6,61,4,6,61,0.2241151289028741,3,1,56,0.6314975730229495,TRUE,0.4073824441200754
2022_10_IND_LV,1020,"(:20) (Shotgun) 2-M.Ryan pass short middle to 1-P.Campbell to IND 46 for 15 yards (30-D.Harmon). Penalty on LV-31-S.Jones, Defensive Holding, declined.",FALSE,Offense,3,11,69,1,10,54,0.7267787051026774,3,1,59,0.6321264391348015,TRUE,0.0946522659678759
2022_03_HOU_CHI,1221,"(13:01) (Shotgun) 10-D.Mills pass short middle to 28-R.Burkhead to HOU 40 for 5 yards (53-N.Morrow). PENALTY on CHI-31-Ja.Jones, Defensive Holding, 5 yards, enforced at HOU 35 - No Play.",TRUE,Offense,3,6,65,4,6,65,0.2247425217786423,3,1,60,0.6323359614662651,TRUE,0.40759343968762285
2022_16_BUF_CHI,2092,"(9:22) (Shotgun) 1-J.Fields pass short left to 32-D.Montgomery to CHI 31 for 3 yards (21-J.Poyer). PENALTY on BUF-27-T.White, Defensive Holding, 6 yards, enforced at CHI 28 - No Play.",TRUE,Offense,3,7,72,4,7,72,0.19835781761150253,3,1,66,0.6335920438424999,TRUE,0.4352342262309974
2022_12_CIN_TEN,2341,"(12:14) 34-S.Perine right guard to TEN 34 for 2 yards (21-R.McCreary). PENALTY on CIN-71-L.Collins, Offensive Holding, 9 yards, enforced at TEN 36 - No Play.",TRUE,Defense,3,1,36,4,1,36,0.391482897909928,3,10,45,0.27824464591351883,TRUE,0.11323825199640919
2022_17_LA_LAC,278,"(9:52) 25-J.Kelley left tackle to LA 48 for 5 yards (5-J.Ramsey). PENALTY on LAC-89-D.Parham, Offensive Holding, 9 yards, enforced at LAC 47 - No Play.",TRUE,Defense,3,1,53,4,1,53,0.3951382403994552,3,10,62,0.2813314892172344,TRUE,0.11380675118222083
2022_06_BUF_KC,1829,"(2:33) (Shotgun) 15-P.Mahomes pass incomplete deep right to 17-M.Hardman. PENALTY on BUF-33-S.Neal, Defensive Holding, 5 yards, enforced at KC 31 - No Play.",TRUE,Offense,3,15,69,4,15,69,0.06200349949777789,3,10,64,0.28169601440701997,TRUE,0.21969251490924208
2022_09_GB_DET,2600,"(4:39) (Shotgun) 16-J.Goff pass incomplete deep right to 11-K.Raymond. PENALTY on GB-25-K.Nixon, Defensive Holding, 5 yards, enforced at DET 25 - No Play.",TRUE,Offense,3,15,75,4,15,75,0.062318692673515926,3,10,70,0.2827913106315422,TRUE,0.2204726179580263
2022_08_ARI_MIN,3538,"(11:49) (No Huddle) 4-D.Cook right guard to MIN 34 for no gain (25-Z.Collins). PENALTY on MIN-19-A.Thielen, Offensive Holding, 9 yards, enforced at MIN 34 - No Play.",TRUE,Defense,3,1,66,4,1,66,0.39794145860949287,3,10,75,0.2837060252554078,TRUE,0.11423543335408509
2022_10_ATL_CAR,3900,"(1:02) 33-D.Foreman left guard to ATL 4 for 6 yards (34-D.Hall). PENALTY on CAR-79-I.Ekwonu, Offensive Holding, 10 yards, enforced at ATL 10 - No Play.",TRUE,Defense,3,1,10,4,1,10,0.3859159665179279,3,11,20,0.24225223130802626,TRUE,0.14366373520990167
2022_16_CIN_NE,2792,"(4:29) 74-M.Scharping reported in as eligible.  9-J.Burrow pass short right to 28-J.Mixon to NE 30 for 2 yards (91-D.Wise; 98-Ca.Davis). PENALTY on CIN-74-M.Scharping, Offensive Holding, 10 yards, enforced at NE 32 - No Play.",TRUE,Defense,3,1,32,4,1,32,0.3906245669344163,3,11,42,0.2459099067735013,TRUE,0.14471466016091497
2022_10_MIN_BUF,2384,"(10:44) (No Huddle, Shotgun) 17-J.Allen sacked at BUF 38 for -13 yards (55-Z.Smith). Penalty on BUF-60-M.Morse, Offensive Holding, declined.",FALSE,Defense,3,1,49,4,14,62,0.0718771693450618,3,11,59,0.24876166640822645,TRUE,0.17688449706316464
2022_07_NYJ_DEN,371,"(10:12) (Shotgun) 20-Br.Hall left end pushed ob at NYJ 33 for 11 yards (27-D.Mathis). PENALTY on NYJ-17-G.Wilson, Offensive Holding, 10 yards, enforced at NYJ 22 - No Play.",TRUE,Defense,3,1,78,4,1,78,0.4005350048165002,3,11,88,0.2536772441842303,TRUE,0.14685776063226985
2022_11_NYJ_NE,1568,"(4:05) (Shotgun) 10-M.Jones scrambles right tackle to NYJ 4 for 3 yards (30-M.Carter). PENALTY on NE-72-Y.Cajuste, Offensive Holding, 10 yards, enforced at NYJ 7 - No Play.",TRUE,Defense,3,2,7,4,2,7,0.3470859028433106,3,12,17,0.21286657107104137,TRUE,0.13421933177226922
2022_14_MIN_DET,2589,"(6:54) 32-D.Swift right end pushed ob at MIN 7 for 2 yards (99-D.Hunter). PENALTY on DET-71-L.Stenberg, Offensive Holding, 10 yards, enforced at MIN 9 - No Play.",TRUE,Defense,3,2,9,4,2,9,0.34749443111886846,3,12,19,0.21316869840369232,TRUE,0.13432573271517614
2022_15_BAL_CLE,2753,"(1:37) (Shotgun) 27-K.Hunt left end to BAL 29 for 3 yards (36-C.Clark). PENALTY on CLE-11-D.Peoples-Jones, Offensive Holding, 10 yards, enforced at BAL 32 - No Play.",TRUE,Defense,3,2,32,4,2,32,0.35220853026833515,3,12,42,0.21666562292422864,TRUE,0.1355429073441065
2022_15_MIA_BUF,2496,"(10:26) (No Huddle, Shotgun) 17-J.Allen pass incomplete short right to 14-S.Diggs [55-J.Baker]. PENALTY on BUF-77-D.Quessenberry, Offensive Holding, 10 yards, enforced at MIA 33 - No Play.",TRUE,Defense,3,2,33,4,2,33,0.35241415361708617,3,12,43,0.2168186004328171,TRUE,0.13559555318426908
2022_14_NYJ_BUF,1418,"(7:35) (Shotgun) 17-J.Allen scrambles right tackle to NYJ 37 for 5 yards (1-A.Gardner). PENALTY on BUF-73-D.Dawkins, Offensive Holding, 10 yards, enforced at NYJ 42 - No Play.",TRUE,Defense,3,2,42,4,2,42,0.35426721781783815,3,12,52,0.2181989119005047,TRUE,0.13606830591733346
2022_11_PHI_IND,387,"(7:37) 26-M.Sanders right tackle to IND 48 for 5 yards (5-S.Gilmore). PENALTY on PHI-81-G.Calcaterra, Offensive Holding, 10 yards, enforced at PHI 47 - No Play.",TRUE,Defense,3,2,53,4,2,53,0.3565380249798624,3,12,63,0.21989454660010754,TRUE,0.13664347837975488
2022_11_SF_ARI,580,"(6:12) (Shotgun) 19-D.Samuel right end pushed ob at SF 42 for -2 yards (9-I.Simmons, 25-Z.Collins). Penalty on SF-85-G.Kittle, Offensive Holding, declined.",FALSE,Defense,3,2,56,4,4,58,0.2859303952811532,3,12,66,0.2203586313147404,FALSE,0.06557176396641282
2022_05_IND_DEN,854,"(1:22) (Shotgun) 2-M.Ryan pass short middle to 80-J.Woods to DEN 48 for 12 yards (30-C.Sterns) [99-D.Williams]. PENALTY on IND-79-B.Raimann, Offensive Holding, 10 yards, enforced at IND 40 - No Play.",TRUE,Defense,3,2,60,4,2,60,0.35798645675823393,3,12,70,0.2209785032189295,TRUE,0.13700795353930442
2022_19_LAC_JAX,3625,"(8:58) (Shotgun) 10-J.Herbert pass incomplete deep right to 5-J.Palmer. Penalty on LAC-30-A.Ekeler, Offensive Holding, declined.",FALSE,Defense,3,3,22,4,3,22,0.31367059054032664,3,13,32,0.1886397097313178,FALSE,0.12503088080900884
2022_02_HOU_DEN,2830,"(6:52) (Shotgun) 25-M.Gordon right end to 50 for 1 yard (51-K.Grugier-Hill). Penalty on DEN-79-L.Cushenberry, Offensive Holding, declined.",FALSE,Defense,3,3,51,4,2,50,0.35591806899850825,3,13,61,0.19267196099301795,FALSE,0.1632461080054903
2022_08_CAR_ATL,3218,"(6:09) (Shotgun) 11-P.Walker scrambles up the middle to ATL 45 for 8 yards (3-M.Walker). PENALTY on CAR-70-B.Christensen, Offensive Holding, 10 yards, enforced at CAR 47 - No Play.",TRUE,Defense,3,3,53,4,3,53,0.3197154422729273,3,13,63,0.19295245175582676,TRUE,0.12676299051710055
2022_09_IND_NE,1645,"(1:57) (Shotgun) 10-M.Jones sacked at NE 38 for -5 yards (sack split by 99-D.Buckner and 44-Z.Franklin). Penalty on NE-77-T.Brown, Offensive Holding, declined.",FALSE,Defense,3,3,57,4,8,62,0.17217951369472764,3,13,67,0.19351436514629847,TRUE,0.021334851451570824
2022_07_DET_DAL,2472,"(1:18) (Shotgun) 16-J.Goff pass short left to 88-T.Hockenson pushed ob at DET 48 for 8 yards (55-L.Vander Esch). PENALTY on DET-63-E.Brown, Offensive Holding, 10 yards, enforced at DET 40 - No Play.",TRUE,Defense,3,3,60,4,3,60,0.32108892911902115,3,13,70,0.1939366158027096,TRUE,0.12715231331631155
2022_14_LV_LA,2872,"(11:06) (Shotgun) 17-B.Mayfield pass incomplete deep right to 15-T.Atwell. Penalty on LA-79-R.Havenstein, Offensive Holding, declined.",FALSE,Defense,3,3,68,4,3,68,0.3226624276467588,3,13,78,0.19506603692979557,FALSE,0.12759639071696321
2022_03_NO_CAR,1095,"(13:00) (Shotgun) 22-M.Ingram left guard to NO 35 for 3 yards (7-S.Thompson; 95-D.Brown). PENALTY on NO-78-E.McCoy, Offensive Holding, 10 yards, enforced at NO 32 - No Play.",TRUE,Defense,3,3,68,4,3,68,0.3226624276467588,3,13,78,0.19506603692979557,TRUE,0.12759639071696321
2022_03_GB_TB,2687,"(1:08) (Shotgun) 12-T.Brady scrambles up the middle to TB 48 for 18 yards (7-Q.Walker). PENALTY on TB-73-B.Walton, Offensive Holding, 10 yards, enforced at TB 30 - No Play.",TRUE,Defense,3,3,70,4,3,70,0.3230564326948499,3,13,80,0.19534916964116963,TRUE,0.12770726305368027
2022_13_CLE_HOU,270,"(12:51) (Shotgun) 3-K.Allen pass incomplete short left to 88-J.Akins. Penalty on HOU-71-T.Howard, Offensive Holding, declined.",FALSE,Defense,3,3,72,4,3,72,0.3234506891135367,3,13,82,0.19563261343127783,FALSE,0.12781807568225886
2022_11_CLE_BUF,439,"(6:37) (Shotgun) 7-J.Brissett pass short left to 11-D.Peoples-Jones to CLE 28 for 13 yards (7-T.Johnson; 55-C.Basham). PENALTY on CLE-27-K.Hunt, Offensive Holding, 7 yards, enforced at CLE 15 - No Play.",TRUE,Defense,3,6,85,4,6,85,0.2278981709227095,3,13,92,0.19705450034722913,TRUE,0.030843670575480375
2022_07_DET_DAL,1121,"(9:22) (Shotgun) 30-Ja.Williams up the middle to DAL 19 for 6 yards (90-D.Lawrence). PENALTY on DET-63-E.Brown, Offensive Holding, 10 yards, enforced at DAL 25 - No Play.",TRUE,Defense,3,4,25,4,4,25,0.2798977652415499,3,14,35,0.16509074451550013,TRUE,0.11480702072604979
2022_12_NYG_DAL,1629,"(3:52) (Shotgun) 4-D.Prescott pass short right to 88-C.Lamb to NYG 20 for 5 yards (20-J.Love). PENALTY on DAL-73-Ty.Smith, Offensive Holding, 10 yards, enforced at NYG 25 - No Play.",TRUE,Defense,3,4,25,4,4,25,0.2798977652415499,3,14,35,0.16509074451550013,TRUE,0.11480702072604979
2022_13_TEN_PHI,1477,"(11:05) (Shotgun) 1-J.Hurts left end pushed ob at TEN 34 for 5 yards (51-D.Long). TEN-51-D.Long was injured during the play.  PENALTY on PHI-62-J.Kelce, Offensive Holding, 10 yards, enforced at TEN 39 - No Play.",TRUE,Defense,3,4,39,4,4,39,0.28244754671418576,3,14,49,0.16683697911330922,TRUE,0.11561056760087654
2022_16_HOU_TEN,1399,"(4:23) (Shotgun) 7-M.Willis up the middle to TEN 44 for -1 yards (91-R.Lopez). Penalty on TEN-55-A.Brewer, Offensive Holding, declined.",FALSE,Defense,3,4,55,4,5,56,0.2531859465166551,3,14,65,0.1688507284014497,FALSE,0.08433521811520539
2022_12_PIT_IND,910,"(13:33) (Shotgun) 2-M.Ryan pass incomplete short right to 11-M.Pittman. Penalty on IND-72-B.Smith, Offensive Holding, declined.",FALSE,Defense,3,4,64,4,4,64,0.28703557658544127,3,14,74,0.16999194881754676,FALSE,0.11704362776789451
2022_15_PHI_CHI,3588,"(7:24) (Shotgun) 1-J.Fields scrambles left end to PHI 48 for 18 yards (94-J.Sweat). CHI-1-J.Fields was injured during the play.  PENALTY on CHI-71-R.Reiff, Offensive Holding, 10 yards, enforced at CHI 34 - No Play.",TRUE,Defense,3,4,66,4,4,66,0.2874045369417715,3,14,76,0.1702463847414492,TRUE,0.11715815220032227
2022_03_LV_TEN,3338,"(3:16) (Shotgun) 40-D.Hilliard up the middle to TEN 24 for 10 yards (24-J.Abram, 99-C.Ferrell). Penalty on TEN-64-N.Davis, Offensive Holding, declined.",FALSE,Defense,3,21,86,4,11,76,0.11388914813298628,3,14,79,0.17062860603722013,TRUE,0.05673945790423385
2022_14_BAL_PIT,642,"(3:30) (Shotgun) 8-K.Pickett pass incomplete short right to 30-J.Warren (96-B.Washington). Penalty on PIT-65-D.Moore, Offensive Holding, declined.",FALSE,Defense,3,4,69,4,4,69,0.2879585077137883,3,14,79,0.17062860603722013,FALSE,0.11732990167656815
2022_03_NO_CAR,3674,"(5:20) (Shotgun) 22-C.McCaffrey left end to NO 40 for 40 yards (26-P.Williams). PENALTY on CAR-79-I.Ekwonu, Offensive Holding, 10 yards, enforced at CAR 20 - No Play.",TRUE,Defense,3,4,80,4,4,80,0.2899951634390358,3,14,90,0.1720359159342126,TRUE,0.1179592475048232
2022_12_NE_MIN,1174,"(9:44) (Shotgun) 8-K.Cousins pass short right to 18-J.Jefferson to NE 2 for 7 yards (13-Ja.Jones). PENALTY on MIN-67-E.Ingram, Offensive Holding, 10 yards, enforced at NE 9 - No Play.",TRUE,Defense,3,5,9,4,5,9,0.2452618631789877,3,15,19,0.14186283014595177,TRUE,0.10339903303303594
2022_05_HOU_JAX,1746,"(:23) (Shotgun) 16-T.Lawrence pass short right to 1-T.Etienne pushed ob at HOU 4 for 12 yards (51-K.Grugier-Hill). PENALTY on JAX-75-J.Taylor, Offensive Holding, 10 yards, enforced at HOU 16 - No Play.",TRUE,Defense,3,5,16,4,5,16,0.24643136482617453,3,15,26,0.14263246310147068,TRUE,0.10379890172470385
2022_18_TEN_JAX,651,"(1:58) (Shotgun) 11-J.Dobbs scrambles left end pushed ob at JAX 14 for 6 yards (23-F.Oluokun). PENALTY on TEN-71-D.Daley, Offensive Holding, 10 yards, enforced at JAX 20 - No Play.",TRUE,Defense,3,5,20,4,5,20,0.2471013342055314,3,15,30,0.1430738142287996,TRUE,0.10402751997673179
2022_18_DET_GB,1053,"(13:16) (Shotgun) 12-A.Rodgers sacked at DET 30 for -6 yards (97-A.Hutchinson). Penalty on GB-73-Y.Nijman, Offensive Holding, declined.",FALSE,Defense,3,5,24,4,11,30,0.10977243307593794,3,15,34,0.14351630243549224,TRUE,0.0337438693595543
2022_10_MIN_BUF,2561,"(7:04) (Shotgun) 8-K.Cousins pass short middle to 17-K.Osborn to BUF 39 for 19 yards (7-T.Johnson). PENALTY on MIN-71-C.Darrisaw, Offensive Holding, 10 yards, enforced at MIN 42 - No Play.",TRUE,Defense,3,5,58,4,5,58,0.2535268682593557,3,15,68,0.14732357389317963,TRUE,0.1062032943661761
2022_17_DEN_KC,515,"(5:41) (Shotgun) 3-R.Wilson pass incomplete deep left. Penalty on DEN-73-C.Fleming, Offensive Holding, declined.",FALSE,Defense,3,5,59,4,5,59,0.2536974427687623,3,15,69,0.14743680715929586,FALSE,0.10626063560946647
2022_08_TEN_HOU,2782,"(7:44) (Shotgun) 40-D.Hilliard left tackle to TEN 36 for no gain (56-T.Booker, 24-D.Stingley). Penalty on TEN-55-A.Brewer, Offensive Holding, declined.",FALSE,Defense,3,5,64,4,5,64,0.25455145094186976,3,15,74,0.1480040535086571,FALSE,0.10654739743321265
2022_10_MIN_BUF,3058,"(:53) (Shotgun) 17-J.Allen scrambles up the middle to BUF 38 for 7 yards (55-Z.Smith). PENALTY on BUF-79-S.Brown, Offensive Holding, 10 yards, enforced at BUF 31 - No Play.",TRUE,Defense,3,5,69,4,5,69,0.25540735007273224,3,15,79,0.14857310195213483,TRUE,0.10683424812059741
2022_18_TB_ATL,1757,"(1:05) (No Huddle, Shotgun) 4-D.Ridder scrambles left end pushed ob at ATL 31 for 1 yard (30-D.Delaney). Penalty on ATL-61-M.Hennessy, Offensive Holding, declined.",FALSE,Defense,3,5,70,4,4,69,0.2879585077137883,3,15,80,0.14868712813867102,FALSE,0.13927137957511726
2022_10_LAC_SF,1073,"(13:48) (Shotgun) 10-J.Garoppolo pass incomplete deep right to 23-C.McCaffrey. Penalty on SF-69-M.McGlinchey, Offensive Holding, declined.",FALSE,Defense,3,5,70,4,5,70,0.25557875660096274,3,15,80,0.14868712813867102,FALSE,0.10689162846229172
2022_07_IND_TEN,2779,"(12:48) (No Huddle, Shotgun) 2-M.Ryan sacked at IND 27 for -3 yards (48-B.Dupree). Penalty on IND-56-Q.Nelson, Offensive Holding, declined.",FALSE,Defense,3,5,70,4,8,73,0.17359693773923263,3,15,80,0.14868712813867102,FALSE,0.024909809600561605
2022_14_CLE_CIN,1133,"(13:27) (No Huddle, Shotgun) 9-J.Burrow pass short middle to 84-M.Wilcox to CIN 39 for 12 yards (22-G.Delpit) [90-J.Clowney]. PENALTY on CIN-71-L.Collins, Offensive Holding, 10 yards, enforced at CIN 27 - No Play.",TRUE,Defense,3,5,73,4,5,73,0.25609342923648387,3,15,83,0.1490296400954962,TRUE,0.10706378914098766
2022_07_PIT_MIA,3663,"(3:14) (Shotgun) 8-K.Pickett scrambles left end to MIA 15 for 5 yards (15-J.Phillips). MIA-15-J.Phillips was injured during the play.  PENALTY on PIT-65-D.Moore, Offensive Holding, 10 yards, enforced at MIA 20 - No Play.",TRUE,Defense,3,6,20,4,6,20,0.2177562772824927,3,16,30,0.12404732866909064,TRUE,0.09370894861340205
2022_15_SF_SEA,797,"(:56) (Shotgun) 13-B.Purdy pass short right to 3-R.McCloud pushed ob at SEA 39 for 7 yards (8-C.Bryant). PENALTY on SF-69-M.McGlinchey, Offensive Holding, 10 yards, enforced at SEA 46 - No Play.",TRUE,Defense,3,6,46,4,6,46,0.22177351032663115,3,16,56,0.12661561342300753,TRUE,0.09515789690362361
2022_16_DET_CAR,545,"(6:19) (Shotgun) 14-S.Darnold pass incomplete short left to 80-I.Thomas. Penalty on CAR-79-I.Ekwonu, Offensive Holding, declined.",FALSE,Defense,3,6,50,4,6,50,0.2223962269709945,3,16,60,0.12701474548486985,FALSE,0.09538148148612466
